timestamp,load_kw,temperature,wind_speed,irradiance,solar_avail,wind_avail,rb_solar,rb_wind,rb_battery,rb_diesel,rb_soc,lp_solar,lp_wind,lp_battery,lp_diesel,lp_soc
2024-03-14 08:00:00,60.76109074648206,-7.2,24.3,209.0,3.6867599999999996,100.0,3.6867599999999996,57.07433074648206,-62.92566925351794,20.0,0.315783231426473,3.6867599999999996,100.0,-42.92566925351793,0.0,0.40123103957974365
2024-03-14 09:00:00,72.74726307457676,-7.1,21.9,291.0,4.5046800000000005,100.0,4.5046800000000005,68.24258307457677,-31.75741692542323,0.0,0.3742168785692518,4.5046800000000005,100.0,-31.757416925423243,0.0,0.4596646867225224
2024-03-14 10:00:00,70.85267934991795,-6.9,20.1,355.0,4.9841999999999995,100.0,4.9841999999999995,65.86847934991795,-34.13152065008205,0.0,0.4370188765654028,4.9841999999999995,100.0,-34.13152065008205,0.0,0.5224666847186734
2024-03-14 11:00:00,60.66833214060424,-6.9,18.0,394.0,4.893479999999999,100.0,4.893479999999999,55.774852140604246,-44.225147859395754,0.0,0.518393148626691,4.893479999999999,100.0,-44.225147859395754,0.0,0.6038409567799616
2024-03-14 12:00:00,65.29140606645075,-7.4,15.7,404.0,6.47208,100.0,6.47208,58.81932606645075,-41.18067393354925,0.0,0.5941655886644216,6.47208,100.0,-41.18067393354926,0.0,0.6796133968176923
2024-03-14 13:00:00,69.35055347436051,-7.4,13.4,386.0,6.948,100.0,6.948,62.40255347436051,-37.59744652563949,0.0,0.6633448902715983,6.948,100.0,-37.5974465256395,0.0,0.748792698424869
2024-03-14 14:00:00,66.26188207056497,-8.4,10.7,340.0,6.12,62.62455418381343,6.12,60.14188207056497,-2.482672113248462,0.0,0.6679130069599755,6.12,62.62455418381343,-2.4826721132484693,0.0,0.7533608151132462
2024-03-14 15:00:00,58.789535013450624,-4.5,5.2,270.0,4.7142,1.4606310013717423,4.7142,1.4606310013717423,52.61470401207888,0.0,0.5535332156293692,4.7142,1.4606310013717423,0.0,52.61470401207888,0.7533608151132462
2024-03-14 16:00:00,63.50148032153303,-4.9,1.8,184.0,2.8152,0.0,2.8152,0.0,60.68628032153303,0.0,0.4216065192782104,2.8152,0.0,0.0,60.68628032153303,0.7533608151132462
2024-03-14 17:00:00,54.99577682341908,-5.1,4.6,93.0,1.64052,0.5618655692729763,1.64052,0.5618655692729763,52.7933912541461,0.0,0.30683827742137104,1.64052,0.5618655692729763,0.0,52.7933912541461,0.7533608151132462
2024-03-14 18:00:00,62.60443831530566,-5.4,4.0,18.0,0.30456,0.1371742112482853,0.30456,0.1371742112482853,42.16270410405737,20.0,0.2128485424579829,0.30456,0.1371742112482853,0.0,62.16270410405737,0.7533608151132462
2024-03-14 19:00:00,51.96411659786704,-6.4,6.6,0.0,0.0,6.399999999999999,0.0,6.399999999999999,5.910329530672131,39.65378706719491,0.2,0.0,6.399999999999999,45.56411659786704,0.0,0.6543083877265787
2024-03-14 20:00:00,59.62300553246649,-10.0,8.3,0.0,0.0,20.422085048010988,0.0,20.422085048010988,0.0,39.20092048445551,0.2,0.0,20.422085048010988,0.0,39.20092048445551,0.6543083877265787
2024-03-14 21:00:00,39.97920666240582,-11.3,9.4,0.0,0.0,35.959396433470516,0.0,35.959396433470516,-15.980189771064694,20.0,0.22940354917875905,0.0,35.959396433470516,0.0,4.019810228935306,0.6543083877265787
2024-03-14 22:00:00,45.67397802072574,-7.2,7.3,0.0,0.0,10.906310013717418,0.0,10.906310013717418,13.525632622229157,21.242035384779168,0.2,0.0,10.906310013717418,0.0,34.767668007008325,0.6543083877265787
2024-03-14 23:00:00,49.146963200506605,-6.4,3.6,0.0,0.0,0.029629629629629645,0.0,0.029629629629629645,0.0,49.11733357087697,0.2,0.0,0.029629629629629645,0.0,49.11733357087697,0.6543083877265787
2024-03-15 00:00:00,37.54847842056351,-7.1,4.7,0.0,0.0,0.6739368998628261,0.0,0.6739368998628261,0.0,36.87454152070069,0.2,0.0,0.6739368998628261,0.0,36.87454152070069,0.6543083877265787
2024-03-15 01:00:00,38.203995321864824,-7.5,5.4,0.0,0.0,1.8962962962962973,0.0,1.8962962962962973,0.0,36.307699025568525,0.2,0.0,1.8962962962962973,0.0,36.307699025568525,0.6543083877265787
2024-03-15 02:00:00,33.98482142817978,-7.7,2.9,0.0,0.0,0.0,0.0,0.0,0.0,33.98482142817978,0.2,0.0,0.0,0.0,33.98482142817978,0.6543083877265787
2024-03-15 03:00:00,32.581161789238585,-8.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,32.581161789238585,0.2,0.0,0.0,0.0,32.581161789238585,0.6543083877265787
2024-03-15 04:00:00,40.22311320557141,-9.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,40.22311320557141,0.2,0.0,0.0,0.0,40.22311320557141,0.6543083877265787
2024-03-15 05:00:00,35.52289199500448,-9.7,3.8,0.0,0.0,0.07023319615912203,0.0,0.07023319615912203,0.0,35.452658798845356,0.2,0.0,0.07023319615912203,35.452658798845356,0.0,0.5772373903377845
2024-03-15 06:00:00,47.44515609334887,-9.5,5.1,29.0,0.21924000000000002,1.2703703703703695,0.21924000000000002,1.2703703703703695,0.0,45.9555457229785,0.2,0.21924000000000002,1.2703703703703695,0.0,45.9555457229785,0.5772373903377845
2024-03-15 07:00:00,56.57997118842287,-9.4,5.9,106.0,0.72504,3.345541838134431,0.72504,3.345541838134431,0.0,52.50938935028844,0.2,0.72504,3.345541838134431,0.0,52.50938935028844,0.5772373903377845
2024-03-15 08:00:00,58.92453144306678,-9.6,6.2,195.0,0.2456999999999998,4.4949245541838145,0.2456999999999998,4.4949245541838145,0.0,54.18390688888297,0.2,0.2456999999999998,4.4949245541838145,54.18390688888297,0.0,0.4594462884054302
2024-03-15 09:00:00,62.923979000071135,-10.7,6.1,267.0,0.67284,4.086556927297666,0.67284,4.086556927297666,0.0,58.16458207277347,0.2,0.67284,4.086556927297666,58.16458207277347,0.0,0.33300154476896615
2024-03-15 10:00:00,75.0134269930075,-10.3,4.7,330.0,3.9203999999999994,0.6739368998628261,3.9203999999999994,0.6739368998628261,0.0,70.41909009314467,0.2,3.9203999999999994,0.6739368998628261,0.0,70.41909009314467,0.33300154476896615
2024-03-15 11:00:00,70.47628480808426,-10.3,4.3,381.0,4.59486,0.30137174211248274,4.59486,0.30137174211248274,0.0,65.58005306597178,0.2,4.59486,0.30137174211248274,0.0,65.58005306597178,0.33300154476896615
2024-03-15 12:00:00,58.581564143481295,-10.3,3.1,393.0,5.800680000000001,0.00013717421124828565,5.800680000000001,0.00013717421124828565,0.0,52.78074696927005,0.2,5.800680000000001,0.00013717421124828565,0.0,52.78074696927005,0.33300154476896615
2024-03-15 13:00:00,62.5544621748873,-11.1,4.8,368.0,3.3782400000000004,0.7999999999999998,3.3782400000000004,0.7999999999999998,0.0,58.3762221748873,0.2,3.3782400000000004,0.7999999999999998,0.0,58.376222174887296,0.33300154476896615
2024-03-15 14:00:00,69.12787792003087,-11.7,3.2,321.0,4.160159999999999,0.0010973936899862852,4.160159999999999,0.0010973936899862852,0.0,64.96662052634088,0.2,4.160159999999999,0.0010973936899862852,0.2286156856862935,64.7380048406546,0.33250455414790897
2024-03-15 15:00:00,73.40136582743608,-11.7,1.3,256.0,4.46976,0.0,4.46976,0.0,0.0,68.93160582743609,0.2,4.46976,0.0,0.0,68.93160582743609,0.33250455414790897
2024-03-15 16:00:00,68.31536449481273,-11.5,5.1,173.0,2.8648800000000003,1.2703703703703695,2.8648800000000003,1.2703703703703695,0.0,64.18011412444235,0.2,2.8648800000000003,1.2703703703703695,0.0,64.18011412444235,0.33250455414790897
2024-03-15 17:00:00,65.70041356222858,-10.7,6.5,84.0,0.9828000000000001,5.881344307270234,0.9828000000000001,5.881344307270234,0.0,58.836269254958346,0.2,0.9828000000000001,5.881344307270234,0.0,58.83626925495834,0.33250455414790897
2024-03-15 18:00:00,65.58174890974692,-14.3,8.9,14.0,0.23688,28.17270233196159,0.23688,28.17270233196159,0.0,37.17216657778533,0.2,0.23688,28.17270233196159,37.17216657778533,0.0,0.2516954963701148
2024-03-15 19:00:00,60.626328812499466,-15.0,10.7,0.0,0.0,62.62455418381343,0.0,60.626328812499466,-21.998225371313964,20.0,0.2404767346832177,0.0,62.62455418381343,-1.9982253713139642,0.0,0.2553722310533325
2024-03-15 20:00:00,62.39423244207249,-13.2,9.6,0.0,0.0,39.43703703703703,0.0,39.43703703703703,2.9571954050354634,20.0,0.22881826869061023,0.0,39.43703703703703,0.0,22.957195405035463,0.2553722310533325
2024-03-15 21:00:00,45.43275743274418,-10.1,7.7,0.0,0.0,14.24183813443073,0.0,14.24183813443073,11.190919298313451,20.0,0.20380049111083576,0.0,14.24183813443073,0.0,31.190919298313453,0.2553722310533325
2024-03-15 22:00:00,45.93274027926989,-9.4,5.5,0.0,0.0,2.1433470507544587,0.0,2.1433470507544587,1.7482259109844434,42.04116731753099,0.2,0.0,2.1433470507544587,0.0,43.789393228515436,0.2553722310533325
2024-03-15 23:00:00,34.25037580442313,-9.8,7.0,0.0,0.0,8.77914951989026,0.0,8.77914951989026,0.0,25.471226284532868,0.2,0.0,8.77914951989026,25.471226284532868,0.0,0.20000000000000018
2024-03-16 00:00:00,48.250947878386,-15.2,17.6,0.0,0.0,100.0,0.0,48.250947878386,-71.749052121614,20.0,0.33201825590376977,0.0,100.0,-51.749052121614,0.0,0.29521825590376993
2024-03-16 01:00:00,51.35948160470757,-14.5,11.5,0.0,0.0,84.24211248285322,0.0,51.35948160470757,-32.88263087814565,0.0,0.39252229671955774,0.0,84.24211248285322,-32.88263087814565,0.0,0.3557222967195579
2024-03-16 02:00:00,39.168627166650715,-14.5,8.0,0.0,0.0,17.14677640603567,0.0,17.14677640603567,22.021850760615045,0.0,0.344648708109525,0.0,17.14677640603567,0.0,22.021850760615045,0.3557222967195579
2024-03-16 03:00:00,49.8225191072575,-16.5,10.5,0.0,0.0,57.87037037037038,0.0,49.8225191072575,-8.047851263112882,0.0,0.3594567544336527,0.0,57.87037037037038,-8.047851263112882,0.0,0.3705303430436856
2024-03-16 04:00:00,34.00740151905903,-14.1,20.6,0.0,0.0,100.0,0.0,34.00740151905903,-65.99259848094097,0.0,0.4808831356385841,0.0,100.0,-65.99259848094097,0.0,0.491956724248617
2024-03-16 05:00:00,39.55304170178407,-10.2,36.4,0.0,0.0,0.0,0.0,0.0,39.55304170178407,0.0,0.39489826237383613,0.0,0.0,0.0,39.55304170178407,0.491956724248617
2024-03-16 06:00:00,47.94322677060934,-10.4,47.5,26.0,0.468,0.0,0.468,0.0,47.47522677060934,0.0,0.29169124765512017,0.468,0.0,47.47522677060934,0.0,0.388749709529901
2024-03-16 07:00:00,62.71270151671203,-10.0,46.6,107.0,1.926,0.0,1.926,0.0,40.78670151671203,20.0,0.20255994122454357,1.926,0.0,0.0,60.78670151671203,0.388749709529901
2024-03-16 08:00:00,54.15468559992774,-9.2,45.9,197.0,3.546,0.0,3.546,0.0,1.1775729632900378,49.4311126366377,0.2,3.546,0.0,0.0,50.60868559992774,0.388749709529901
2024-03-16 09:00:00,69.35496647723545,-8.7,44.6,280.0,5.04,0.0,5.04,0.0,0.0,64.31496647723544,0.2,5.04,0.0,0.0,64.31496647723544,0.388749709529901
2024-03-16 10:00:00,74.28465890624398,-8.2,43.6,344.0,6.192,0.0,6.192,0.0,0.0,68.09265890624397,0.2,6.192,0.0,0.0,68.09265890624397,0.388749709529901
2024-03-16 11:00:00,62.39255176377863,-7.7,42.7,382.0,6.876,0.0,6.876,0.0,0.0,55.51655176377863,0.2,6.876,0.0,0.0,55.51655176377863,0.388749709529901
2024-03-16 12:00:00,61.13238025613655,-7.5,41.0,392.0,7.056,0.0,7.056,0.0,0.0,54.07638025613655,0.2,7.056,0.0,0.0,54.07638025613655,0.388749709529901
2024-03-16 13:00:00,66.70814386905951,-7.6,37.6,371.0,6.678,0.0,6.678,0.0,0.0,60.030143869059515,0.2,6.678,0.0,0.0,60.030143869059515,0.388749709529901
2024-03-16 14:00:00,61.592575164037356,-7.8,33.0,324.0,5.832,0.0,5.832,0.0,0.0,55.760575164037355,0.2,5.832,0.0,17.379317468160433,38.381257695876926,0.35096858459911745
2024-03-16 15:00:00,63.72448394069322,-9.9,21.7,254.0,4.572,100.0,4.572,59.152483940693216,-60.847516059306784,20.0,0.3119594295491245,4.572,100.0,-40.847516059306784,0.0,0.4261280141482419
2024-03-16 16:00:00,73.31806020473208,-11.5,18.6,167.0,3.006,100.0,3.006,70.31206020473208,-29.687939795267923,0.0,0.36658523877241744,3.006,100.0,-29.687939795267923,0.0,0.4807538233715349
2024-03-16 17:00:00,68.3632740543221,-12.3,19.4,78.0,1.404,100.0,1.404,66.95927405432211,-33.04072594567789,0.0,0.4273801745124648,1.404,100.0,-33.04072594567789,0.0,0.5415487591115822
2024-03-16 18:00:00,63.10374355258378,-12.9,19.7,11.0,0.198,100.0,0.198,62.90574355258378,-37.09425644741622,0.0,0.49563360637571063,0.198,100.0,-37.094256447416214,0.0,0.609802190974828
2024-03-16 19:00:00,60.41536180918242,-12.6,21.3,0.0,0.0,100.0,0.0,60.41536180918242,-39.58463819081758,0.0,0.568469340646815,0.0,100.0,-39.58463819081758,0.0,0.6826379252459324
2024-03-16 20:00:00,60.704526827648856,-13.2,18.6,0.0,0.0,100.0,0.0,60.704526827648856,-39.295473172351144,0.0,0.640773011283941,0.0,100.0,-39.295473172351144,0.0,0.7549415958830584
2024-03-16 21:00:00,60.46205073955057,-14.3,16.9,0.0,0.0,100.0,0.0,60.46205073955057,-39.53794926044943,0.0,0.713522837923168,0.0,100.0,-39.53794926044943,0.0,0.8276914225222853
2024-03-16 22:00:00,51.78042926310449,-15.1,15.4,0.0,0.0,100.0,0.0,51.78042926310449,-48.21957073689551,0.0,0.8022468480790557,0.0,100.0,-48.21957073689551,0.0,0.916415432678173
2024-03-16 23:00:00,54.57360471639835,-12.8,21.1,0.0,0.0,100.0,0.0,54.57360471639835,-45.42639528360165,0.0,0.8858314154008827,0.0,100.0,-45.42639528360165,0.0,1.0
2024-03-17 00:00:00,48.58174100602331,-9.8,31.7,0.0,0.0,0.0,0.0,0.0,48.58174100602331,0.0,0.780218934953006,0.0,0.0,-0.0,48.58174100602331,1.0
2024-03-17 01:00:00,42.38628815176607,-8.7,45.7,0.0,0.0,0.0,0.0,0.0,42.38628815176607,0.0,0.6880748302752537,0.0,0.0,0.0,42.38628815176607,1.0
2024-03-17 02:00:00,31.785200670770543,-8.6,43.1,0.0,0.0,0.0,0.0,0.0,31.785200670770543,0.0,0.6189765679474917,0.0,0.0,0.0,31.785200670770543,1.0
2024-03-17 03:00:00,30.898880466147034,-8.7,40.3,0.0,0.0,0.0,0.0,0.0,30.898880466147034,0.0,0.551805088673259,0.0,0.0,0.0,30.898880466147034,1.0
2024-03-17 04:00:00,37.36698101701703,-8.8,37.9,0.0,0.0,0.0,0.0,0.0,37.36698101701703,0.0,0.4705725212449611,0.0,0.0,0.0,37.36698101701703,1.0
2024-03-17 05:00:00,42.30382548822205,-9.1,34.7,0.0,0.0,0.0,0.0,0.0,42.30382548822205,0.0,0.37860768322708704,0.0,0.0,0.0,42.30382548822205,1.0
2024-03-17 06:00:00,39.15754067220474,-9.0,33.2,20.0,0.33479999999999993,0.0,0.33479999999999993,0.0,38.82274067220474,0.0,0.2942104208962072,0.33479999999999993,0.0,38.82274067220474,0.0,0.9156027376691201
2024-03-17 07:00:00,56.47346566772628,-8.8,34.6,96.0,1.728,0.0,1.728,0.0,34.74546566772628,20.0,0.21580804341793342,1.728,0.0,54.74546566772628,0.0,0.7965908557827587
2024-03-17 08:00:00,66.43731131924235,-8.1,34.3,185.0,3.33,0.0,3.33,0.0,7.271699972249366,55.83561134699299,0.2,3.33,0.0,0.0,63.107311319242356,0.7965908557827587
2024-03-17 09:00:00,68.8823706991544,-7.8,35.9,266.0,4.788,0.0,4.788,0.0,0.0,64.0943706991544,0.2,4.788,0.0,0.0,64.0943706991544,0.7965908557827587
2024-03-17 10:00:00,65.61973598597882,-8.0,41.0,330.0,5.94,0.0,5.94,0.0,0.0,59.67973598597882,0.2,5.94,0.0,59.67973598597882,0.0,0.6668522992915004
2024-03-17 11:00:00,62.027983012997545,-7.8,41.7,370.0,6.66,0.0,6.66,0.0,0.0,55.36798301299754,0.2,6.66,0.0,55.36798301299754,0.0,0.5464871188284622
2024-03-17 12:00:00,64.4992617208704,-7.9,38.3,381.0,6.858,0.0,6.858,0.0,0.0,57.641261720870396,0.2,6.858,0.0,0.0,57.641261720870396,0.5464871188284622
2024-03-17 13:00:00,65.2334814233091,-7.5,34.1,361.0,6.498,0.0,6.498,0.0,0.0,58.7354814233091,0.2,6.498,0.0,0.0,58.7354814233091,0.5464871188284622
2024-03-17 14:00:00,71.21520587127954,-7.8,33.3,316.0,5.688,0.0,5.688,0.0,0.0,65.52720587127953,0.2,5.688,0.0,0.0,65.52720587127953,0.5464871188284622
2024-03-17 15:00:00,69.00860686302818,-8.3,33.5,247.0,4.446,0.0,4.446,0.0,0.0,64.56260686302818,0.2,4.446,0.0,0.0,64.56260686302818,0.5464871188284622
2024-03-17 16:00:00,68.45945264447332,-8.8,35.9,162.0,2.916,0.0,2.916,0.0,0.0,65.54345264447332,0.2,2.916,0.0,0.0,65.54345264447332,0.5464871188284622
2024-03-17 17:00:00,54.33938285535239,-9.3,40.0,73.0,1.314,0.0,1.314,0.0,0.0,53.02538285535239,0.2,1.314,0.0,0.0,53.02538285535239,0.5464871188284622
2024-03-17 18:00:00,58.10809473924656,-9.9,43.3,8.0,0.144,0.0,0.144,0.0,0.0,57.96409473924656,0.2,0.144,0.0,57.96409473924656,0.0,0.4204782172214045
2024-03-17 19:00:00,52.632624980193384,-10.2,42.4,0.0,0.0,0.0,0.0,0.0,0.0,52.632624980193384,0.2,0.0,0.0,0.0,52.632624980193384,0.4204782172214045
2024-03-17 20:00:00,51.56932478032319,-10.5,42.0,0.0,0.0,0.0,0.0,0.0,0.0,51.56932478032319,0.2,0.0,0.0,0.0,51.56932478032319,0.4204782172214045
2024-03-17 21:00:00,53.52204426334372,-10.6,44.9,0.0,0.0,0.0,0.0,0.0,0.0,53.52204426334372,0.2,0.0,0.0,42.35171497748384,11.170329285859886,0.3284092716181788
2024-03-17 22:00:00,51.17812936525622,-10.7,45.8,0.0,0.0,0.0,0.0,0.0,0.0,51.17812936525622,0.2,0.0,0.0,0.0,51.17812936525622,0.3284092716181788
2024-03-17 23:00:00,50.56721825191826,-10.9,44.1,0.0,0.0,0.0,0.0,0.0,0.0,50.56721825191826,0.2,0.0,0.0,0.0,50.56721825191826,0.3284092716181788
2024-03-18 00:00:00,45.87795125184134,-11.0,44.4,0.0,0.0,0.0,0.0,0.0,0.0,45.87795125184134,0.2,0.0,0.0,0.0,45.87795125184134,0.3284092716181788
2024-03-18 01:00:00,40.39991604622103,-11.2,43.7,0.0,0.0,0.0,0.0,0.0,0.0,40.39991604622103,0.2,0.0,0.0,0.0,40.39991604622103,0.3284092716181788
2024-03-18 02:00:00,36.38560765274808,-11.1,41.3,0.0,0.0,0.0,0.0,0.0,0.0,36.38560765274808,0.2,0.0,0.0,0.0,36.38560765274808,0.3284092716181788
2024-03-18 03:00:00,28.976224988026654,-11.1,39.4,0.0,0.0,0.0,0.0,0.0,0.0,28.976224988026654,0.2,0.0,0.0,0.0,28.976224988026654,0.3284092716181788
2024-03-18 04:00:00,47.16117522449302,-10.9,40.3,0.0,0.0,0.0,0.0,0.0,0.0,47.16117522449302,0.2,0.0,0.0,0.0,47.16117522449302,0.3284092716181788
2024-03-18 05:00:00,41.79050793107165,-10.8,41.0,0.0,0.0,0.0,0.0,0.0,0.0,41.79050793107165,0.2,0.0,0.0,0.0,41.79050793107165,0.3284092716181788
2024-03-18 06:00:00,51.72948530001455,-10.6,40.7,18.0,0.324,0.0,0.324,0.0,0.0,51.405485300014554,0.2,0.324,0.0,0.0,51.405485300014554,0.3284092716181788
2024-03-18 07:00:00,57.84498262871217,-10.2,40.5,92.0,1.656,0.0,1.656,0.0,0.0,56.18898262871217,0.2,1.656,0.0,0.0,56.18898262871217,0.3284092716181788
2024-03-18 08:00:00,53.7734224547493,-9.8,39.4,180.0,3.24,0.0,3.24,0.0,0.0,50.5334224547493,0.2,3.24,0.0,0.0,50.5334224547493,0.3284092716181788
2024-03-18 09:00:00,61.383268037701825,-9.4,37.1,260.0,4.68,0.0,4.68,0.0,0.0,56.703268037701825,0.2,4.68,0.0,0.0,56.703268037701825,0.3284092716181788
2024-03-18 10:00:00,76.73509953527747,-9.1,35.6,323.0,5.814,0.0,5.814,0.0,0.0,70.92109953527748,0.2,5.814,0.0,0.0,70.92109953527748,0.3284092716181788
2024-03-18 11:00:00,67.45217757841772,-8.9,32.2,361.0,6.498,0.0,6.498,0.0,0.0,60.95417757841772,0.2,6.498,0.0,0.0,60.95417757841772,0.3284092716181788
2024-03-18 12:00:00,60.09707167850742,-8.8,29.2,371.0,6.678,0.0,6.678,0.0,0.0,53.41907167850742,0.2,6.678,0.0,0.0,53.41907167850742,0.3284092716181788
2024-03-18 13:00:00,65.36826494436228,-8.3,25.7,350.0,6.3,0.0,6.3,0.0,0.0,59.068264944362284,0.2,6.3,0.0,59.068264944362284,0.0,0.2
2024-03-18 14:00:00,74.4311845241642,-8.4,24.2,304.0,5.472,100.0,5.472,68.9591845241642,-51.0408154758358,20.0,0.29391510047553787,5.472,100.0,-31.0408154758358,0.0,0.25711510047553787
2024-03-18 15:00:00,70.67157239867151,-8.8,22.2,236.0,4.248,100.0,4.248,66.42357239867151,-33.57642760132849,0.0,0.3556957272619823,4.248,100.0,-33.57642760132849,0.0,0.3188957272619823
2024-03-18 16:00:00,55.66959118880178,-9.7,19.2,151.0,2.718,100.0,2.718,52.951591188801785,-47.048408811198215,0.0,0.442264799474587,2.718,100.0,-47.04840881119822,0.0,0.405464799474587
2024-03-18 17:00:00,70.42141921835946,-10.9,18.1,65.0,1.17,100.0,1.17,69.25141921835946,-30.74858078164054,0.0,0.4988421881128056,1.17,100.0,-30.74858078164054,0.0,0.4620421881128056
2024-03-18 18:00:00,64.68074015499339,-11.2,19.3,6.0,0.108,100.0,0.108,64.57274015499338,-35.42725984500662,0.0,0.5640283462276178,0.108,100.0,-35.42725984500662,0.0,0.5272283462276178
2024-03-18 19:00:00,56.38762375329207,-11.4,19.4,0.0,0.0,100.0,0.0,56.38762375329207,-43.61237624670793,0.0,0.6442751185215604,0.0,100.0,-43.61237624670793,0.0,0.6074751185215604
2024-03-18 20:00:00,47.80388778456639,-11.3,20.5,0.0,0.0,100.0,0.0,47.80388778456639,-52.19611221543361,0.0,0.7403159649979583,0.0,100.0,-52.19611221543361,0.0,0.7035159649979583
2024-03-18 21:00:00,54.67004320030463,-10.7,23.2,0.0,0.0,100.0,0.0,54.67004320030463,-45.32995679969537,0.0,0.8237230855093978,0.0,100.0,-45.32995679969537,0.0,0.7869230855093978
2024-03-18 22:00:00,47.569637501473096,-10.1,27.1,0.0,0.0,0.0,0.0,0.0,47.569637501473096,0.0,0.7203108300714128,0.0,0.0,0.0,47.569637501473096,0.7869230855093978
2024-03-18 23:00:00,34.71100810961117,-10.0,28.6,0.0,0.0,0.0,0.0,0.0,34.71100810961117,0.0,0.6448521167896494,0.0,0.0,34.71100810961117,0.0,0.7114643722276344
2024-03-19 00:00:00,40.83960962320811,-10.0,28.9,0.0,0.0,0.0,0.0,0.0,40.83960962320811,0.0,0.5560703567391969,0.0,0.0,40.83960962320811,0.0,0.6226826121771819
2024-03-19 01:00:00,54.63086471396244,-10.0,23.1,0.0,0.0,100.0,0.0,54.63086471396244,-45.36913528603756,0.0,0.639549565665506,0.0,100.0,-45.36913528603756,0.0,0.706161821103491
2024-03-19 02:00:00,36.08250878707211,-8.8,24.5,0.0,0.0,100.0,0.0,36.08250878707211,-63.91749121292789,0.0,0.7571577494972933,0.0,100.0,-63.91749121292789,0.0,0.8237700049352783
2024-03-19 03:00:00,32.29014702832171,-8.1,26.4,0.0,0.0,0.0,0.0,0.0,32.29014702832171,0.0,0.686961777696594,0.0,0.0,22.978101285475212,9.3120457428465,0.7738176108364192
2024-03-19 04:00:00,33.9575168734668,-8.7,26.2,0.0,0.0,0.0,0.0,0.0,33.9575168734668,0.0,0.6131410888412313,0.0,0.0,33.9575168734668,0.0,0.6999969219810566
2024-03-19 05:00:00,50.8604949171471,-9.6,26.9,0.0,0.0,0.0,0.0,0.0,50.8604949171471,0.0,0.5025747955430855,0.0,0.0,50.8604949171471,0.0,0.5894306286829107
2024-03-19 06:00:00,52.23879744788844,-9.3,32.0,15.0,0.27,0.0,0.27,0.0,51.968797447888434,0.0,0.38959914891724107,0.27,0.0,51.968797447888434,0.0,0.4764549820570663
2024-03-19 07:00:00,61.03719556958614,-8.6,32.9,87.0,1.566,0.0,1.566,0.0,59.471195569586136,0.0,0.2603139411572712,1.566,0.0,59.471195569586136,0.0,0.34716977429709645
